SENTINELA DO SUL;6;1;1;0;5;0;1;0;0;2;0;0;0;0;0;1
SERAFINA CORREA;6;0;0;0;4;0;0;1;0;8;0;3;3;0;0;0
SERIO;6;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
SERTAO;6;0;0;0;3;0;0;0;0;1;0;0;1;0;0;0
SERTAO SANTANA;6;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0
SETE DE SETEMBRO;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SEVERIANO DE ALMEIDA;6;0;0;0;2;0;0;0;0;2;0;0;1;0;0;0
SILVEIRA MARTINS;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SINIMBU;6;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0
SOBRADINHO;6;0;0;0;12;0;0;1;0;4;3;1;3;0;0;0
SOLEDADE;6;3;4;0;37;2;4;3;0;5;2;6;2;0;0;4
TABAI;6;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
TAPEJARA;6;1;1;0;28;0;2;1;0;9;1;6;0;0;0;2
TAPERA;6;0;0;0;7;0;1;0;0;3;0;5;1;0;0;0
TAPES;6;0;0;0;25;5;0;1;0;5;0;2;4;0;0;0
TAQUARA;6;0;0;0;58;1;0;5;4;32;1;42;10;0;0;0
TAQUARI;6;0;0;0;10;2;0;1;0;12;0;10;4;0;0;0
TAQUARUCU DO SUL;6;0;0;0;1;0;0;0;0;2;0;0;1;0;0;0
TAVARES;6;0;0;0;3;1;0;0;0;0;0;2;1;0;0;0
TENENTE PORTELA;6;1;1;0;14;0;4;2;0;6;2;5;1;0;0;1
TERRA DE AREIA;6;0;0;0;13;1;1;1;1;9;0;1;2;0;0;0
TEUTONIA;6;0;0;0;15;1;1;0;0;16;0;10;4;0;0;0
TIO HUGO;6;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0
TIRADENTES DO SUL;6;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0
TOROPI;6;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0
TORRES;6;0;0;0;53;1;4;4;1;52;2;6;7;0;0;2
TRAMANDAI;6;0;0;0;60;0;4;7;1;45;2;19;15;0;0;0
TRAVESSEIRO;6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
TRES ARROIOS;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
TRES CACHOEIRAS;6;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0
TRES COROAS;6;0;0;0;18;1;1;0;0;6;0;1;2;0;0;0
TRES DE MAIO;6;0;0;0;6;0;0;0;0;14;1;2;1;0;0;0
TRES FORQUILHAS;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TRES PALMEIRAS;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TRES PASSOS;6;0;0;0;12;0;0;0;0;12;1;5;7;0;0;0
TRINDADE DO SUL;6;0;0;0;5;1;0;0;0;4;2;2;4;0;0;0
TRIUNFO;6;0;0;0;22;0;1;0;0;9;3;3;2;0;0;0
TUCUNDUVA;6;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0
TUNAS;6;0;0;0;1;0;0;1;0;3;0;0;0;0;0;0
TUPANCI DO SUL;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TUPANCIRETA;6;0;0;0;12;0;0;1;1;7;1;0;2;0;0;0
TUPANDI;6;0;0;0;1;0;0;0;0;2;0;2;1;0;0;0
TUPARENDI;6;0;0;0;3;1;1;1;0;3;2;0;1;0;0;0
TURUCU;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
UBIRETAMA;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIAO DA SERRA;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UNISTALDA;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
URUGUAIANA;6;4;4;0;89;1;2;19;0;50;2;24;18;0;0;6
VACARIA;6;1;1;1;68;0;2;12;0;31;8;13;4;1;0;2
VALE DO SOL;6;0;0;0;7;4;1;1;0;4;2;3;0;0;0;0
VALE REAL;6;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0
VALE VERDE;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
VANINI;6;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0
VENANCIO AIRES;6;0;0;0;63;1;1;3;0;29;2;3;1;0;0;0
VERA CRUZ;6;0;0;0;21;0;1;1;0;13;3;3;1;0;0;0
VERANOPOLIS;6;0;0;0;5;0;2;0;0;12;0;6;3;0;0;0
VESPASIANO CORREA;6;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0
VIADUTOS;6;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0
VIAMAO;6;1;1;0;140;5;19;100;19;141;4;14;22;0;0;1
VICENTE DUTRA;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
VICTOR GRAEFF;6;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
VILA FLORES;6;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0
VILA LANGARO;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
VILA MARIA;6;0;0;0;1;0;0;0;0;4;0;1;0;0;0;0
VILA NOVA DO SUL;6;0;0;0;11;3;0;0;0;1;0;0;0;0;0;0
VISTA ALEGRE;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VISTA ALEGRE DO PRATA;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VISTA GAUCHA;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
VITORIA DAS MISSOES;6;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
WESTFALIA;6;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
XANGRI-LA;6;2;2;0;22;0;0;3;0;16;0;0;3;0;0;2
ACEGUA;7;0;0;0;1;1;0;2;0;3;2;0;0;0;0;0
AGUA SANTA;7;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0
AGUDO;7;0;0;0;9;0;0;0;0;3;1;0;3;0;0;0
AJURICABA;7;0;0;0;3;0;0;1;0;2;0;0;0;0;0;0
ALECRIM;7;0;0;0;4;1;0;0;0;1;0;0;0;0;0;0
ALEGRETE;7;2;2;0;71;15;1;5;0;37;3;6;5;0;0;2
ALEGRIA;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ALMIRANTE TAMANDARE DO SUL;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
ALPESTRE;7;0;0;0;3;2;0;0;0;3;2;1;0;0;0;0
ALTO ALEGRE;7;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0
ALTO FELIZ;7;0;0;0;3;1;0;0;0;0;2;0;0;0;0;0
ALVORADA;7;3;4;0;143;2;11;126;11;140;4;49;41;0;0;4
AMARAL FERRADOR;7;0;0;0;5;1;0;0;0;1;1;0;0;0;0;0
AMETISTA DO SUL;7;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0
ANDRE DA ROCHA;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ANTA GORDA;7;1;1;0;4;0;0;0;0;0;0;0;0;0;0;1
ANTONIO PRADO;7;0;0;0;6;0;1;2;0;9;0;2;0;0;0;0
ARAMBARE;7;0;0;0;5;1;1;0;0;1;0;1;0;0;0;0
ARARICA;7;0;0;0;14;0;0;0;0;4;1;4;1;0;0;0
ARATIBA;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
ARROIO DO MEIO;7;0;0;0;27;0;3;1;0;19;0;4;0;0;0;0
ARROIO DO PADRE;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
ARROIO DO SAL;7;0;0;0;18;0;2;1;0;13;0;3;3;0;0;1
ARROIO DO TIGRE;7;0;0;0;4;1;0;0;0;1;0;0;1;0;0;1
ARROIO DOS RATOS;7;0;0;0;6;1;1;1;0;5;3;2;2;0;0;0
ARROIO GRANDE;7;0;0;0;12;3;0;1;0;3;1;1;2;0;0;0
ARVOREZINHA;7;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0
AUGUSTO PESTANA;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0
AUREA;7;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
BAGE;7;1;1;0;107;6;3;14;0;80;1;15;21;0;0;1
BALNEARIO PINHAL;7;1;1;0;16;0;0;1;0;11;0;8;2;0;0;1
BARAO;7;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
BARAO DE COTEGIPE;7;0;0;0;1;0;0;0;0;4;1;0;0;0;0;0
BARAO DO TRIUNFO;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BARRA DO GUARITA;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
BARRA DO QUARAI;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BARRA DO RIBEIRO;7;0;0;0;5;1;1;1;0;6;1;3;3;0;0;0
BARRA DO RIO AZUL;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
BARRA FUNDA;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
BARRACAO;7;0;0;0;5;2;0;0;0;2;0;0;0;0;0;0
BARROS CASSAL;7;1;1;0;5;1;1;1;0;0;0;1;0;0;0;1
BENJAMIN CONSTANT DO SUL;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
BENTO GONCALVES;7;1;1;0;92;0;10;18;0;111;8;23;16;0;0;1
BOA VISTA DAS MISSOES;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
BOA VISTA DO BURICA;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
BOA VISTA DO CADEADO;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
BOA VISTA DO INCRA;7;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0
BOA VISTA DO SUL;7;0;0;0;3;1;0;0;0;3;0;0;0;0;0;0
BOM JESUS;7;1;1;0;13;2;0;0;0;5;0;5;1;0;0;1
BOM PRINCIPIO;7;0;0;0;3;0;1;0;0;9;0;1;2;0;0;0
BOM PROGRESSO;7;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
BOM RETIRO DO SUL;7;0;0;0;4;1;2;2;0;7;1;7;0;0;0;0
BOQUEIRAO DO LEAO;7;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0
BOSSOROCA;7;1;1;0;3;2;0;0;0;4;2;2;1;0;0;1
BOZANO;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
BRAGA;7;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
BROCHIER;7;0;0;0;3;0;0;0;0;2;1;0;0;0;0;0
BUTIA;7;0;0;0;17;3;0;3;0;9;5;5;2;0;0;0
CACAPAVA DO SUL;7;1;1;0;27;1;2;2;1;22;4;12;5;0;0;1
CACEQUI;7;0;0;0;13;6;0;0;0;5;1;0;2;0;0;0
CACHOEIRA DO SUL;7;1;1;0;45;3;0;4;0;27;5;11;17;0;0;1
CACHOEIRINHA;7;0;0;0;152;0;5;39;4;97;4;16;7;0;0;0
CACIQUE DOBLE;7;0;0;0;3;1;1;0;0;0;7;0;0;0;0;0
CAIBATE;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CAICARA;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
CAMAQUA;7;1;1;0;51;4;1;7;1;35;3;8;4;0;0;1
CAMARGO;7;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0
CAMBARA DO SUL;7;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0
CAMPESTRE DA SERRA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAMPINA DAS MISSOES;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAMPINAS DO SUL;7;0;0;0;1;0;0;0;0;5;1;4;0;0;0;0
CAMPO BOM;7;0;0;0;51;0;9;9;1;35;2;9;3;0;0;0
CAMPO NOVO;7;0;0;0;25;0;0;1;0;2;1;2;0;0;0;0
CAMPOS BORGES;7;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
CANDELARIA;7;0;0;0;28;1;2;2;0;12;2;0;3;0;0;0
CANDIDO GODOI;7;0;0;0;2;0;0;0;0;2;0;1;0;0;0;0
CANDIOTA;7;0;0;0;3;2;0;2;0;8;1;1;1;0;0;0
CANELA;7;0;0;0;69;1;3;3;0;49;0;28;15;0;0;0
CANGUCU;7;1;1;0;36;8;3;0;0;16;2;0;2;0;0;1
CANOAS;7;5;5;0;377;0;58;149;27;312;13;68;43;0;0;5
CANUDOS DO VALE;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
CAPAO BONITO DO SUL;7;0;0;0;7;6;0;0;0;1;0;0;0;0;0;0
CAPAO DA CANOA;7;1;1;0;62;0;3;11;1;45;2;5;4;0;0;1
CAPAO DO CIPO;7;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0
CAPAO DO LEAO;7;0;0;0;18;5;0;1;0;4;0;0;4;0;0;0
CAPELA DE SANTANA;7;0;0;0;3;1;0;0;0;7;0;0;1;0;0;0
CAPITAO;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CAPIVARI DO SUL;7;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
CARAA;7;0;0;0;2;0;1;0;1;4;0;0;0;0;0;0
CARAZINHO;7;1;1;0;56;0;5;5;2;47;6;20;9;0;0;1
CARLOS BARBOSA;7;2;4;0;5;0;1;0;1;15;0;1;1;0;0;4
CARLOS GOMES;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CASCA;7;0;0;0;1;0;1;0;0;9;0;0;0;0;0;0
CASEIROS;7;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0
CATUIPE;7;0;0;0;5;3;0;0;0;4;1;0;0;0;0;0
CAXIAS DO SUL;7;8;10;0;329;0;64;98;11;347;17;14;18;0;0;11
CENTENARIO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CERRITO;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CERRO BRANCO;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CERRO GRANDE;7;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0
CERRO GRANDE DO SUL;7;0;0;0;6;0;0;1;0;1;0;0;0;0;0;0
CERRO LARGO;7;0;0;0;3;0;1;0;0;6;2;2;2;0;0;0
CHAPADA;7;0;0;0;8;1;0;0;0;4;0;0;0;0;0;0
CHARQUEADAS;7;0;0;0;16;1;0;2;0;20;1;17;16;0;0;0
CHARRUA;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
CHIAPETTA;7;0;0;0;2;0;0;0;0;3;0;0;0;0;0;0
CHUI;7;0;0;0;17;2;0;1;0;1;0;2;0;0;0;0
CHUVISCA;7;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
CIDREIRA;7;0;0;0;46;2;4;5;0;9;0;3;3;0;0;0
CIRIACO;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
COLINAS;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
COLORADO;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
CONDOR;7;1;1;0;4;2;0;0;0;5;0;0;0;0;0;1
CONSTANTINA;7;0;0;0;1;0;0;0;0;4;0;1;2;0;0;0
COQUEIRO BAIXO;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
COQUEIROS DO SUL;7;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0
CORONEL BARROS;7;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
CORONEL BICACO;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
CORONEL PILAR;7;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
COTIPORA;7;0;0;0;1;1;1;0;0;2;0;0;0;0;0;0
COXILHA;7;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0
CRISSIUMAL;7;0;0;0;4;0;0;0;0;4;1;1;1;0;0;0
CRISTAL;7;0;0;0;8;2;0;0;0;2;1;0;0;0;0;0
CRISTAL DO SUL;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CRUZ ALTA;7;1;1;0;54;1;2;8;0;49;6;12;12;0;0;1
CRUZALTENSE;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CRUZEIRO DO SUL;7;0;0;0;8;0;0;1;0;6;0;1;0;0;0;0
DAVID CANABARRO;7;0;0;0;2;1;0;0;0;5;0;0;0;0;0;0
DERRUBADAS;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
DEZESSEIS DE NOVEMBRO;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DILERMANDO DE AGUIAR;7;0;0;0;7;5;0;1;0;0;0;0;0;0;0;0
DOIS IRMAOS;7;0;0;0;17;1;1;0;0;24;1;3;2;0;0;0
DOIS IRMAOS DAS MISSOES;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DOIS LAJEADOS;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
DOM FELICIANO;7;0;0;0;6;1;0;0;1;11;1;0;0;0;0;0
DOM PEDRITO;7;1;1;0;41;3;0;4;0;14;5;10;8;0;0;1
DOM PEDRO DE ALCANTARA;7;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0
DONA FRANCISCA;7;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0
DOUTOR RICARDO;7;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
DR MAURICIO CARDOSO;7;0;0;0;3;1;0;0;0;4;0;0;0;0;0;0
ELDORADO DO SUL;7;0;0;0;30;2;2;6;0;33;2;17;4;0;0;0
ENCANTADO;7;0;0;0;29;0;2;2;0;17;0;4;0;0;0;0
ENCRUZILHADA DO SUL;7;0;0;0;8;1;2;2;0;9;5;2;0;0;0;0
ENGENHO VELHO;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ENTRE IJUIS;7;1;1;0;3;0;0;0;0;1;0;1;0;0;0;1
ENTRE RIOS DO SUL;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
EREBANGO;7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
ERECHIM;7;4;5;0;85;2;5;10;4;102;18;38;14;0;0;6
ERNESTINA;7;1;1;0;1;0;0;0;0;1;2;0;0;0;0;1
ERVAL GRANDE;7;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0
ERVAL SECO;7;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
ESMERALDA;7;0;0;0;3;0;0;1;0;2;1;0;0;0;0;0
ESPERANCA DO SUL;7;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
ESPUMOSO;7;0;0;0;2;1;2;0;0;3;0;0;0;0;0;0
ESTACAO;7;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0
ESTANCIA VELHA;7;0;0;0;30;0;1;3;0;19;1;6;2;0;0;0
ESTEIO;7;1;1;0;103;0;11;18;0;76;2;5;11;0;0;1
ESTRELA;7;1;1;0;10;0;1;3;0;25;1;11;6;0;0;1
ESTRELA VELHA;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
EUGENIO DE CASTRO;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FAGUNDES VARELA;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
FARROUPILHA;7;2;2;0;37;0;3;6;0;67;2;2;6;0;0;2
FAXINAL DO SOTURNO;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
FAXINALZINHO;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
FAZENDA VILA NOVA;7;0;0;0;3;0;1;0;0;1;0;1;0;0;0;0
FELIZ;7;0;0;0;2;0;2;0;0;7;0;4;4;0;0;0
FLORES DA CUNHA;7;0;0;0;15;0;3;0;0;17;0;0;2;0;0;0
FLORIANO PEIXOTO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FONTOURA XAVIER;7;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0
FORMIGUEIRO;7;0;0;0;8;2;0;1;0;4;0;0;0;0;0;0
FORQUETINHA;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
FORTALEZA DOS VALOS;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
FREDERICO WESTPHALEN;7;2;2;0;15;0;4;0;0;26;1;11;8;0;0;2
GARIBALDI;7;1;1;0;7;0;1;2;0;21;2;3;1;0;0;1
GARRUCHOS;7;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0
GAURAMA;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
GENERAL CAMARA;7;0;0;0;8;4;0;0;0;3;0;2;0;0;0;0
GENTIL;7;0;0;0;3;1;0;0;0;0;0;1;1;0;0;0
GETULIO VARGAS;7;0;0;0;15;0;0;0;0;13;0;3;2;0;0;0
GIRUA;7;1;1;0;14;1;2;1;0;1;2;1;3;0;0;1
GLORINHA;7;0;0;0;8;0;0;1;0;3;1;1;1;0;0;0
GRAMADO;7;0;0;0;42;0;1;4;0;55;3;24;7;0;0;0
GRAMADO DOS LOUREIROS;7;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
GRAMADO XAVIER;7;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0
GRAVATAI;7;2;2;0;223;1;5;86;9;198;10;17;20;0;0;2
GUABIJU;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
GUAIBA;7;0;0;0;44;1;0;29;0;30;5;16;13;0;0;1
GUAPORE;7;0;0;0;3;0;1;0;0;27;5;3;3;0;0;2
GUARANI DAS MISSOES;7;0;0;0;4;0;0;0;0;4;2;0;0;0;0;0
HARMONIA;7;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0
HERVAL;7;0;0;0;5;4;0;0;0;2;0;0;0;0;0;0
HERVEIRAS;7;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
HORIZONTINA;7;0;0;0;18;0;0;1;0;10;0;5;0;0;0;0
HULHA NEGRA;7;0;0;0;2;2;0;0;0;1;0;0;1;0;0;0
HUMAITA;7;0;0;0;1;0;0;0;0;4;1;0;1;0;0;0
IBARAMA;7;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
IBIACA;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
IBIRAIARAS;7;0;0;0;4;1;0;0;0;3;0;1;0;0;0;0
IBIRAPUITA;7;0;0;0;2;1;0;0;0;0;1;1;0;0;0;0
IBIRUBA;7;0;0;0;12;0;1;0;0;10;1;3;2;0;0;0
IGREJINHA;7;0;0;0;27;0;1;1;1;10;1;6;0;0;0;0
IJUI;7;2;2;0;68;1;7;4;0;47;4;11;14;0;0;2
ILOPOLIS;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IMBE;7;0;0;0;50;2;1;5;1;30;2;7;4;0;0;0
IMIGRANTE;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INDEPENDENCIA;7;0;0;0;2;0;0;0;0;4;0;1;0;0;0;0
INHACORA;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0
IPE;7;0;0;0;3;0;0;1;1;2;0;0;0;0;0;0
IPIRANGA DO SUL;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IRAI;7;0;0;0;10;0;1;0;0;4;1;1;5;0;0;0
ITAARA;7;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
ITACURUBI;7;0;0;0;3;1;0;0;0;3;0;0;0;0;0;0
ITAPUCA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ITAQUI;7;1;1;0;35;3;0;4;0;11;4;2;4;0;0;1
ITATI;7;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
ITATIBA DO SUL;7;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0
IVORA;7;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
IVOTI;7;0;0;0;10;0;2;2;0;21;0;7;5;0;0;0
JABOTICABA;7;0;0;0;1;0;1;0;0;4;2;1;0;0;0;0
JACUIZINHO;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
JACUTINGA;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
JAGUARAO;7;0;0;0;40;1;1;1;0;6;1;3;2;0;0;0
JAGUARI;7;0;0;0;5;0;0;0;0;7;0;2;2;0;0;0
JAQUIRANA;7;0;0;0;2;0;0;0;0;3;0;0;1;0;0;0
JARI;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JOIA;7;0;0;0;4;3;0;0;0;4;2;0;0;0;0;0
JULIO DE CASTILHOS;7;0;0;0;14;1;0;0;0;4;0;2;0;0;0;0
LAGOA BONITA DO SUL;7;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0
LAGOA DOS TRES CANTOS;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
LAGOA VERMELHA;7;1;1;0;33;1;0;2;1;20;1;7;5;0;0;2
LAGOAO;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
LAJEADO;7;0;0;0;128;1;7;8;0;77;2;15;20;0;0;0
LAJEADO DO BUGRE;7;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
LAVRAS DO SUL;7;0;0;0;3;0;1;0;0;0;1;0;1;0;0;0
LIBERATO SALZANO;7;0;0;0;1;0;0;0;0;2;1;1;0;0;0;0
LINDOLFO COLLOR;7;0;0;0;1;0;0;0;0;5;1;0;2;0;0;0
LINHA NOVA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MACAMBARA;7;0;0;0;5;2;0;0;0;1;0;0;0;0;0;0
MACHADINHO;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
MAMPITUBA;7;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
MANOEL VIANA;7;0;0;0;5;3;0;0;0;7;0;1;0;0;0;0
MAQUINE;7;0;0;0;5;2;0;2;0;3;1;0;0;0;0;0
MARATA;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
MARAU;7;0;0;0;28;0;5;3;0;43;4;8;2;0;0;0
MARCELINO RAMOS;7;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0
MARIANA PIMENTEL;7;1;1;0;2;1;0;0;0;1;0;0;0;0;0;1
MARIANO MORO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARQUES DE SOUZA;7;0;0;0;5;1;0;0;0;2;0;0;0;0;0;0
MATA;7;0;0;0;3;0;0;0;0;4;0;0;1;0;0;0
MATO CASTELHANO;7;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0
MATO LEITAO;7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
MATO QUEIMADO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MAXIMILIANO DE ALMEIDA;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
MINAS DO LEAO;7;0;0;0;2;0;1;0;0;5;0;1;0;0;0;0
MIRAGUAI;7;0;0;0;4;0;0;0;0;2;0;0;0;0;0;0
MONTAURI;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MONTE ALEGRE DOS CAMPOS;7;0;0;0;4;1;0;0;0;2;0;0;0;0;0;0
MONTE BELO DO SUL;7;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0
MONTENEGRO;7;0;0;0;45;0;3;5;0;51;3;17;15;0;0;0
MORMACO;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MORRINHOS DO SUL;7;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
MORRO REDONDO;7;0;0;0;9;1;1;0;0;1;0;0;0;0;0;0
MORRO REUTER;7;0;0;0;5;0;0;0;0;4;0;1;1;0;0;0
